0,artist_pop,genres
6mjz3NMhNE5SK7GsbJIg6C,44,pop_soul
0,artist_pop,genres
46PWlvjKg5zNakteW1CJkG,43,smooth_jazz smooth_saxophone
0,artist_pop,genres
4BhiV5JTPRMplzEuBPK6Ie,53,boston_hip_hop east_coast_hip_hop jazz_rap
0,artist_pop,genres
6LTnvdWwpOFwGtVIOrhwZb,32,acid_jazz
0,artist_pop,genres
5EBTM4IYuzYJX0MbvYPwXz,23,deep_smooth_jazz smooth_jazz
0,artist_pop,genres
6kgHtfY7ECO4JWbOpXOu4I,44,smooth_jazz smooth_saxophone
0,artist_pop,genres
3wBSOZFd5KLsEZ1yoVSICQ,43,smooth_jazz smooth_saxophone
0,artist_pop,genres
3PcMolaGsh2nryvBR2sQOS,47,jazz_funk smooth_jazz
0,artist_pop,genres
6tBzJqpqRAPyJFR4Rq0yBP,43,jazz_saxophone smooth_jazz smooth_saxophone
0,artist_pop,genres
287jMoxHzjERgHI6ja8TKa,48,smooth_jazz
0,artist_pop,genres
4siC0n7Bs9OzoZlB1HKquS,51,smooth_jazz
0,artist_pop,genres
05UwRaoOjJPuGzCtawrORF,50,smooth_jazz smooth_saxophone
0,artist_pop,genres
4WQ8grqJHB2Y0IDjpro1FE,51,smooth_jazz
0,artist_pop,genres
41F8cUV8LJGVDPNnj0ito3,44,quiet_storm smooth_jazz smooth_saxophone
0,artist_pop,genres
5xO4f5QyPMYnCPRyRveBSD,46,contemporary_r&b new_jack_swing quiet_storm urban_contemporary
0,artist_pop,genres
3h25qUbua6H0dcBJgDPg5c,37,smooth_jazz
0,artist_pop,genres
6eLlZ44VYhHnvuRet0qTuH,47,smooth_jazz smooth_saxophone
0,artist_pop,genres
12455ZzxS49FbAGWKeB9eB,42,smooth_jazz
0,artist_pop,genres
6v2VjBVPcGVbBqJrUWYiG1,46,jazz_saxophone jazz_worship smooth_jazz smooth_saxophone
0,artist_pop,genres
1Be36RHAlqJpfUt3tsmUQD,43,jazz_funk jazz_fusion progressive_jazz_fusion smooth_jazz
0,artist_pop,genres
3bhckpkRmz8mqONUceSutp,46,jazz_saxophone smooth_jazz smooth_saxophone
0,artist_pop,genres
7GVLgt36lHtKdbxooYQhbW,35,jazz_saxophone smooth_jazz smooth_saxophone
0,artist_pop,genres
6URFeH3cWWv6tj2RazL9IP,40,smooth_jazz
0,artist_pop,genres
5lFAGKb5mvPQX9on6lKC88,35,smooth_jazz smooth_saxophone
0,artist_pop,genres
5FnGUGAaOtAqnk6Zxn6nFY,35,deep_smooth_jazz jazz_flute smooth_jazz
0,artist_pop,genres
0MDjU3FoGxwGH0rbkcwF2f,34,jazz_funk smooth_jazz
0,artist_pop,genres
1SaH16LT1AWVsBU8AKY4HN,42,jazz_funk smooth_jazz
0,artist_pop,genres
44GiVGTGkzAmI1OGZcypec,43,jazz_guitar smooth_jazz
0,artist_pop,genres
0eorTItuLyKdhZmII8zREL,39,smooth_jazz
0,artist_pop,genres
20Jboo9DFLN2MlZPtXQt2u,34,deep_smooth_jazz smooth_jazz
0,artist_pop,genres
1nDqTUspmq8IXhcEZT93iq,46,jazz_funk jazz_fusion jazz_guitar smooth_jazz yacht_rock
0,artist_pop,genres
1vzmLZbXh0Bw5Kz5U4iIyB,40,smooth_jazz
0,artist_pop,genres
2m74KCZFBOTpNy1g9XLbSA,35,smooth_jazz smooth_saxophone
0,artist_pop,genres
5B6uaAUFgsawlZzzhsQxjM,29,smooth_jazz
0,artist_pop,genres
57EAEbnYbr1PFzadw9Zvgi,40,smooth_jazz
0,artist_pop,genres
0lVHG6dLy7suf4FaubTzF5,43,smooth_jazz
0,artist_pop,genres
2sCtM9BmF4hSfiwEwiAm5l,45,smooth_jazz
0,artist_pop,genres
2gYeRpwQQlTWbqBiAxvkej,33,unknown
0,artist_pop,genres
4WrtIP5PIekZwaAZo1tb0x,43,smooth_jazz smooth_saxophone
0,artist_pop,genres
39HDjLbYtWrCQrqpl9sOX8,40,smooth_jazz smooth_saxophone
0,artist_pop,genres
2xiHxT5QkkxHVhljrRGbW9,45,smooth_jazz
0,artist_pop,genres
3JWALxcmd7a0mS0TEo0BIy,25,pop_edm
0,artist_pop,genres
2pS4JVYMXxSI5CYHyprkqZ,38,swedish_idol_pop
0,artist_pop,genres
0fSAWIobds73A9QNcdBgbz,18,unknown
0,artist_pop,genres
6VPUQ3UqHxeeVvROl2kZqb,26,unknown
0,artist_pop,genres
6ldZGvFDjs6KafLouTBHJ9,40,unknown
0,artist_pop,genres
5pOYIshq4ZLnVBEuw8sF6f,43,chill_pop oc_rap
0,artist_pop,genres
53fzjsJnjEKkA6TdncuIM4,46,sad_rap
0,artist_pop,genres
3Zc2My9djFAQTyzsI2sIE7,19,unknown
0,artist_pop,genres
6Z4o6vkZD71Ob0DyADdW7r,2,unknown
0,artist_pop,genres
7vWBZm3sQ8yQvfV4nXxHXK,44,indie_pop_rap
0,artist_pop,genres
0iQHlFr0Ui5PuDzICeEvEL,0,unknown
0,artist_pop,genres
07CCVc6YUjMMz2uXp9oqDe,15,unknown
0,artist_pop,genres
3tMvFXeXWhQLy6EkarVN29,29,unknown
0,artist_pop,genres
06uJeyjL5QSyb1zjawHvmw,11,indie_pop_rap
0,artist_pop,genres
4n8SmonZJvi6WjBouKcrpD,27,reggae_rock
0,artist_pop,genres
5jbUL57wajG3gjKitCltTM,24,reggae_rock west_coast_reggae
0,artist_pop,genres
06IHEX5dfclyYtimEx5bWK,22,reggae_rock
0,artist_pop,genres
5pf5LNOq8NQJYCS44cF8Kw,36,reggae_rock west_coast_reggae
0,artist_pop,genres
6jk128BjcZxmf8G90D7oOk,22,reggae_rock west_coast_reggae
0,artist_pop,genres
2oZcMYiKpjaA2Et5mU3RPP,61,dancehall modern_reggae
0,artist_pop,genres
23apFYuBTpFemqLDn8ViLW,51,indie_pop_rap
0,artist_pop,genres
2zGmWgfN1RJNjboH9nUd5W,10,unknown
0,artist_pop,genres
5mYWkDD4b1eM4ZjFq5axxs,47,dancehall reggae_fusion traphall
0,artist_pop,genres
0lA7f4Hs1VeKplYzvrprpi,1,unknown
0,artist_pop,genres
4GpVRyxDYccJrbQkO3KWws,42,chutney dancehall
0,artist_pop,genres
2T5FHRvBN0LYvlvDoU89dS,40,dancehall
0,artist_pop,genres
5AOX4dGrzMoj6YJkKvmXaW,21,unknown
0,artist_pop,genres
2Gzy8TYJ5xrEMDyUjZuDsK,54,dancehall jamaican_dancehall traphall
0,artist_pop,genres
7rEqtNYXSDePQHdZNiLN6L,39,unknown
0,artist_pop,genres
1yzePBgnaJhaFDpgt7MpxA,42,chutney dancehall soca
0,artist_pop,genres
6nPHDCN7qmxO86eN1grP54,47,dancehall soca
0,artist_pop,genres
3c6AtQnmjRR92n1klQj5PB,25,dancehall riddim
0,artist_pop,genres
06SIuEAp0Cqena9c2bZfgq,35,dancehall
0,artist_pop,genres
0EIFSPrbWXU4Ljp3OBjkqs,19,unknown
0,artist_pop,genres
6Vezu7QAmkwOZTqMAorSBm,26,unknown
0,artist_pop,genres
374sWpAJsbZckf98df2jJJ,62,afrobeats azonto
0,artist_pop,genres
2LIAgeQ5NZurwixfoG3CWZ,56,dancehall jamaican_hip_hop traphall
0,artist_pop,genres
3mrikwg27Va5uscwnBicq0,15,bongo_flava
0,artist_pop,genres
6ETpDuVbzktDEfNza1CN8i,32,dancehall dancehall_queen riddim
0,artist_pop,genres
1a3wNO8RPhwmEBZqm68aqU,33,dancehall jamaican_dancehall riddim
0,artist_pop,genres
35KCSzO0sDCLggvo39D9ng,38,dancehall nigerian_hip_hop soca
0,artist_pop,genres
0xMFjTpcN1zaf1ZU5NaNmk,43,chutney dancehall soca
0,artist_pop,genres
2FcAOdmnKyfpUot6B5LHLg,31,dancehall
0,artist_pop,genres
2zJoKYyLmhvsq3ORbXE7xF,54,new_orleans_rap
0,artist_pop,genres
3SmyWs7ou3udD8gtM0Z6Vx,32,asian_american_hip_hop comedy_rap escape_room hip_pop trap_queen
0,artist_pop,genres
0l3HQ69m8vffT2wejc9UJB,5,unknown
0,artist_pop,genres
0ZmJRBCKYicwq9n4FjZpho,42,australian_indie australian_singer-songwriter
0,artist_pop,genres
7L2rePM60cIztWZ7cLlskE,39,indie_anthem-folk
0,artist_pop,genres
4jHWpUyRI2rzJVimtasEBF,44,viral_pop
0,artist_pop,genres
73r6cgVUoNL47qnJAF0Ihw,42,unknown
0,artist_pop,genres
5VGsR5wapeJIuRPX26IeGn,59,stomp_and_flutter
0,artist_pop,genres
6jn7W8NuX94FWZyeGlyCaJ,50,icelandic_folk icelandic_indie indie_anthem-folk
0,artist_pop,genres
2KOxHm9lGE9lFZDQdebD6B,30,devon_indie uk_americana
0,artist_pop,genres
7xaLfXBI5MSy3aNX7m4X3O,43,new_age_piano
0,artist_pop,genres
1BWtQmbjRgQ6YaEIizJ5Pe,38,indie_anthem-folk
0,artist_pop,genres
26aSlbLDsZbZKk9MlapHVj,19,unknown
0,artist_pop,genres
2GaynEwi8XdZuZ372KKsgc,33,baltimore_hip_hop
0,artist_pop,genres
1pqYQmeqnqQU7X3DbuA7So,34,teen_pop
0,artist_pop,genres
29ps2ayNwGWAVUarJLCidc,32,unknown
0,artist_pop,genres
5xrvHPhkqUVpKl2kvZ3ZG4,7,unknown
0,artist_pop,genres
5QcHBpoxrY7vx3ulMKEvTS,48,unknown
0,artist_pop,genres
2zIenWuthqTgWumViRZCZV,44,punk ska ska_punk skate_punk
0,artist_pop,genres
4zCbNayYzorqdzd9mPrghW,39,christian_alternative_rock neon_pop_punk pop_emo pop_punk
0,artist_pop,genres
6KAwb5D0KanI575XxOucMt,22,country_dawn
0,artist_pop,genres
0JODAbB25WJVrMt3gc5pKf,2,antiviral_pop pixel
0,artist_pop,genres
4DisyXXBAMK3wDvbSOMB5X,12,geek_rock
0,artist_pop,genres
002KWmvOOAdkpEcS7D43WG,2,unknown
0,artist_pop,genres
6NuXlqTU1RF0aIoyD46z5v,43,progressive_house progressive_trance trance uplifting_trance
0,artist_pop,genres
0G5lZVxoMwoY8oV6zR8E7k,42,unknown
0,artist_pop,genres
2V30V0HJG5k0FKh3Zd3UnH,31,unknown
0,artist_pop,genres
43pUXOxmWXFRsVr9rZzhoT,0,unknown
0,artist_pop,genres
3bAFvRjPZrpRz9Ox1sElQa,64,desi_pop filmi modern_bollywood
0,artist_pop,genres
0y59o4v8uw5crbN9M3JiL1,75,desi_hip_hop desi_pop desi_trap filmi modern_bollywood
0,artist_pop,genres
2CkrXQPoBz8jTQ3u0ZeLPh,54,desi_hip_hop desi_pop hindi_hip_hop indian_edm indian_indie
0,artist_pop,genres
1ujhJYIPWDnm9I8KXDAaYR,0,unknown
0,artist_pop,genres
62tDk8bdcF2wuZUCxe9CEN,0,unknown
0,artist_pop,genres
2F7chxowLVSoNlstNiWXmH,23,classic_pakistani_pop
0,artist_pop,genres
4kq8z3vydHjPDggxb16ErB,65,unknown
0,artist_pop,genres
6PEFlF1wD9d5qcjIFus5O6,12,unknown
0,artist_pop,genres
2tr1JtL9e7hV8jFurDpuSQ,10,bhangra
0,artist_pop,genres
5T2I75UlGBcWd5nVyfmL13,65,desi_pop filmi modern_bollywood
0,artist_pop,genres
6CXEwIaXYfVJ84biCxqc9k,75,desi_pop filmi modern_bollywood
0,artist_pop,genres
1mBydYMVBECdDmMfE2sEUO,72,desi_pop filmi gujarati_pop modern_bollywood
0,artist_pop,genres
0A2aC9uZR8ppypjE5gcHW8,0,kizomba
0,artist_pop,genres
76fuWYgIf3TVIopTs3vaJ6,69,desi_pop filmi modern_bollywood
0,artist_pop,genres
2SaIA1enj83vEmJikZdjQ3,42,indie_garage_rock
0,artist_pop,genres
0JqRJZzARcjmH60HwUenow,48,indie_garage_rock indie_pop lo-fi_indie
0,artist_pop,genres
1b2FE6oSOgzJ9dwNZi0Pqn,26,chicago_indie
0,artist_pop,genres
5jZwS1OxSxGZ3j3Y3chJzv,26,socal_indie
0,artist_pop,genres
7ey9WAjB2KrhzdmzvXR4mR,33,unknown
0,artist_pop,genres
1WgJj1pZBxWT9sqjFZZHLV,9,unknown
0,artist_pop,genres
7MZw4MzNsSCY2lynHbm132,10,alternative_pop_rock
0,artist_pop,genres
7J1XGUDO0nBOTVSBb4nqBK,22,unknown
0,artist_pop,genres
3CO58eYTOXezgBVPRVLqdb,21,unknown
0,artist_pop,genres
7fUa64UhNpSU0Ohov0i6Q4,24,miami_indie
0,artist_pop,genres
3pHAJqPZhCGNoFShXcqD9k,32,lo-fi_beats
0,artist_pop,genres
59PMoeYMK4U67YYzVWZGoi,45,pianissimo
0,artist_pop,genres
0ZsOdbAgZ60UYsgKCUzJKY,45,lullaby
0,artist_pop,genres
3paPKXFFD404Fuonc8DvnN,51,sleep
0,artist_pop,genres
2d0424LtqfHvLjuTSu71sn,22,unknown
0,artist_pop,genres
7faolmVD4RMkmZ84Zv18Cj,55,pet_calming sleep
0,artist_pop,genres
77BYgLFKXZg4LabZ0xtwXm,8,unknown
0,artist_pop,genres
6e5ygqf81ECK33tTPpbLLq,58,sleep
0,artist_pop,genres
0higANuaOqI1ye1LxB46Aj,24,relaxative
0,artist_pop,genres
2dTXdAOGku9IZGu0VRkk4p,48,sleep
0,artist_pop,genres
3fDLF4DeKlmCihYNvUoCW4,22,unknown
0,artist_pop,genres
3jnoH2xrhvxUgeN2rrudHL,41,post-grunge
0,artist_pop,genres
1ZuZRMsGvXQS2pKm3FQc6l,22,post-screamo
0,artist_pop,genres
2Gf3bDVBECfT7UCU3XcvlD,26,modern_hard_rock
0,artist_pop,genres
5Z7SqP2d7b6vcrTBeifKx9,5,alternative_metalcore rap_metalcore
0,artist_pop,genres
5YBSzuCs7WaFKNr7Bky0Uf,65,unknown
0,artist_pop,genres
472pLATJRRVRxQSxnnlcrB,30,channel_pop viral_pop
0,artist_pop,genres
2dSjcHTVUeNgLPwcVK9rqs,19,unknown
0,artist_pop,genres
31FyPVSDaqiw9fdJhYMB8i,0,unknown
0,artist_pop,genres
6UQKGfz1Mj9kwt9rHiNBiY,0,unknown
0,artist_pop,genres
6BkcAbUkfIBM4XudxieMq8,61,eurodance europop hip_house
0,artist_pop,genres
6czfQ8MjHVmvJKA4LAnviG,56,italian_disco synthpop
0,artist_pop,genres
2yMN0IP20GOaN6q0p0zL5k,66,turkish_pop
0,artist_pop,genres
0WO1Yn4pcC30HOKLD68JKm,38,unknown
0,artist_pop,genres
2dJTa3mUidZAO9sKcY72tK,53,indie_soul
0,artist_pop,genres
7wtyPvLmy8LAf2CO0Xwy4p,37,show_tunes
0,artist_pop,genres
7hTF49oWqmyEndpwqpzjhE,7,unknown
0,artist_pop,genres
6NGBN1QmBe5ldyr4cDfrVR,38,german_orchestra
0,artist_pop,genres
35Bsky81kKzsa15JxnroNs,0,unknown
0,artist_pop,genres
4tUg7GeRMv4WdUJ0qGJlz7,15,unknown
0,artist_pop,genres
4JipFLbVsfOICc0YP13ZoN,29,unknown
0,artist_pop,genres
4mAhA39Nr2uEIbQoC3yxOs,33,vapor_twitch
0,artist_pop,genres
0IbD9X6mgxyaIKT3aqzioT,46,future_funk toronto_indie
0,artist_pop,genres
1f3NYrlm9GpXxMz8XZGEP5,42,deep_tropical_house gaming_edm
0,artist_pop,genres
60sodhodkZh9N9pMudJnfa,26,complextro electro_trash
0,artist_pop,genres
5CgsocxTQVBrEtDVSkuDlw,25,unknown
0,artist_pop,genres
4rIg7h3imElDphoupwHzqr,20,unknown
0,artist_pop,genres
1CsEuORI0eHF2pNULlWTzM,32,unknown
0,artist_pop,genres
4cnUdz9IjgRtBFr0YCbkXd,1,unknown
0,artist_pop,genres
1UbgLp0E5zKU0BAhpPp59B,25,balearic norwegian_space_disco
0,artist_pop,genres
0DRjWD89m5B2XsOFphVngO,13,unknown
0,artist_pop,genres
1NpKmfDYMhw1KJIIUCsX4O,37,electra
0,artist_pop,genres
1XNJglymPnTRxbOIagUiNf,0,unknown
0,artist_pop,genres
3YbOSxo85kla7RID8ugnW3,75,grupera musica_mexicana ranchera
0,artist_pop,genres
6ZK8loFAzWKSFe3b7Lrq4V,56,reggaeton urbano_latino
0,artist_pop,genres
7sQc4ugqcqoLJPnznIE2jm,49,reggaeton reggaeton_flow urbano_latino
0,artist_pop,genres
5t7cAYs7nLUCQkzCAw7Zwa,21,unknown
0,artist_pop,genres
4XEGQf1EWRZB4xBmIYqEA0,29,outsider synth_funk
0,artist_pop,genres
22Wo43V44RtrpJZsjeI9EA,46,classic_swedish_pop svensk_progg
0,artist_pop,genres
0lJ4sCynTDDS2Oot6PEhaV,27,afropop desert_blues malian_blues mande_pop musique_mandingue wassoulou west_african_jazz
0,artist_pop,genres
0rsN9DKQhTCvkgbByOOBIm,42,ethio-jazz
0,artist_pop,genres
7BnF7zhqDn9q8mgZfBupfI,20,german_indie german_indie_rock hamburg_indie
0,artist_pop,genres
1zlDVq7isxuxMGTueub0K3,25,afrobeat classic_afrobeat
0,artist_pop,genres
2hCi6vXJyyTG9szd63b4LU,30,afrobeat classic_afrobeat highlife juju
0,artist_pop,genres
4CSqr95TKzLmNeClcDr219,42,early_reggae reggae rocksteady ska ska_revival
0,artist_pop,genres
3cVHHBYnxvSYCNevZuv6Jf,19,rosary
0,artist_pop,genres
5N5tQ9Dx1h8Od7aRmGj7Fi,54,alternative_rock dark_wave dream_pop gothic_rock industrial_rock new_wave post-punk uk_post-punk
0,artist_pop,genres
5AjLLq8YGpx6KA0Eudzf4E,0,unknown
0,artist_pop,genres
5SS3JjerEokPKbQm3CnePq,5,unknown
0,artist_pop,genres
6n7rxaNHjaGIkfRmzEVHKU,34,latin_viral_pop mexican_pop reggaeton_mexicano
0,artist_pop,genres
3LP4XtcdBxAaO3ZevTTppB,29,ecuadorian_pop latin_viral_pop
0,artist_pop,genres
3BbKCfuf2fyTzOHnN6R3IA,14,unknown
0,artist_pop,genres
3IgvC0VoTS3qbgSEOjOa4g,13,unknown
0,artist_pop,genres
7uCNYKOeuyGcoxaP1Y095d,30,unknown
0,artist_pop,genres
2GEcMpeGIad5O23WxDRFMn,40,pop_r&b
0,artist_pop,genres
568bCBB8RNPhnoXxO3uNQ6,0,teen_pop
0,artist_pop,genres
24EXxN7h366MCjmMM3cFNw,9,unknown
0,artist_pop,genres
3RFGnJaDVOyxL9YcFaKatu,41,unknown
0,artist_pop,genres
2TgCuySivyw4HqOmYTGP8Q,21,unknown
0,artist_pop,genres
7koJQAjVzXoUpH6pXrihXA,51,german_dance
0,artist_pop,genres
5cqU2KGOvMlVg3K6J1SkNs,24,unknown
0,artist_pop,genres
4bXUaTjc7TQTvLqqCAlfYt,51,unknown
0,artist_pop,genres
2nciCws3Y3OBGpglAkgwfc,12,unknown
0,artist_pop,genres
6kumkrVx7tdkxLvXUeJGFp,14,unknown
0,artist_pop,genres
1rdizwH8IHiGa5X06ROeO4,11,unknown
0,artist_pop,genres
17mwzDXKn4ra9cuxXaptwp,37,unknown
0,artist_pop,genres
43kKsfG1eZSFW785NtHDYs,34,japanese_alternative_rock japanese_punk_rock
0,artist_pop,genres
6kGMx9MqwnbKR2EYvZvvrG,41,australian_alternative_rock
0,artist_pop,genres
0jx4hPtb5enLdBDdHKuSgf,48,rap_metal rap_rock
0,artist_pop,genres
0k7Xl1pqI3tu8sSEjo5oEg,61,chopped_and_screwed crunk dirty_south_rap houston_rap
0,artist_pop,genres
7uWSNqvFk0TnPO9zKbzLI5,40,chicano_rap latin_hip_hop latino_comedy texas_latin_rap
0,artist_pop,genres
5Il8YjuVAWkWNH2xgjFMpF,57,epicore soundtrack
0,artist_pop,genres
3m6alJyeKYSCZ8078ttfaH,56,epicore nordic_soundtrack orchestral_soundtrack video_game_music
0,artist_pop,genres
34krK3AW06onvB0x7mfkkN,33,brostep dubstep filthstep gaming_dubstep jump_up
0,artist_pop,genres
0VeT7hHTJFJZcENGekjCsB,51,scorecore
0,artist_pop,genres
0YdXfou4dLC8zsOn85D1GL,42,epicore
0,artist_pop,genres
5VpyTzLuWMbReOGdB9bjiK,24,pop_violin
0,artist_pop,genres
4MHX5wZADrrpiwcFHaQ7zo,10,bandura
0,artist_pop,genres
7Ir0wjCeuhkHUyPAfNJi2X,59,video_game_music
0,artist_pop,genres
5RcJDMYwS4w1XJkNiR4LvM,34,epicore
0,artist_pop,genres
6gmhrHojnyp0SfG4WwJgIE,41,epicore
0,artist_pop,genres
0E7PdEWOAW6t5k9qKSwQxF,35,video_game_music
0,artist_pop,genres
1xKQhpue3pZ3NFgSrauB54,33,kirtan
0,artist_pop,genres
4Tcku4GendMvsdAH15YxgF,13,unknown
0,artist_pop,genres
1pNPxsZ0gi3qXPoEQ5MMYI,8,unknown
0,artist_pop,genres
3zAxGWQqKmDnAsCY57ihKR,46,reggae_rock
0,artist_pop,genres
00E0xvoM67oRJk8a5iTyEh,44,chicha folclor_afrocolombiano latin_afrobeat nu-cumbia
0,artist_pop,genres
3Z8Ab6lOrrOzIekUwxLxI0,32,swamp_pop
0,artist_pop,genres
5sdXP8axwZ2P3SZ0firqoL,35,cosmic_american
0,artist_pop,genres
49VbbM1suLkWyWLhoEhUpX,24,electro_jazz
0,artist_pop,genres
7araN2Xp979zY5JPtN1d0r,7,kikuyu_pop
0,artist_pop,genres
1f3YjLbW6R4A81jg8peyXn,22,unknown
0,artist_pop,genres
2933wDUojoQmvqSdTAE5NB,44,downtempo electronica
0,artist_pop,genres
4Ui1YyfdxTmOBM224s8UEU,30,unknown
0,artist_pop,genres
3kboPv7KqWzHsL2E7yA4Mf,0,unknown
0,artist_pop,genres
75ITBSKqlC5hlS4PZ2XP1S,32,bboy instrumental_funk latin_afrobeat
0,artist_pop,genres
2Tu3n9U5KukRqEgdruLGWg,46,contemporary_vocal_jazz
0,artist_pop,genres
2uGpuH0yo0iKx6rBqfgiA9,32,gospel_soul
0,artist_pop,genres
5WkG4xw3ROjY4Azq86SfIg,22,unknown
0,artist_pop,genres
2Fpehg8U7oJkPJRzshAQQs,39,deep_underground_hip_hop indie_pop_rap
0,artist_pop,genres
7CslUrDCYnm3vMtKZJZGNv,57,unknown
0,artist_pop,genres
7d5SfGXKpgS3JK8BFIq59h,53,melodic_dubstep pop_edm
0,artist_pop,genres
4OEToyI1vqVhG1b9wxXzTV,24,vapor_pop
0,artist_pop,genres
2gvjdkmKWJUbFdmAFBQVeR,36,unknown
0,artist_pop,genres
3LYmrO2QvhCXcXURLU9KsR,0,unknown
0,artist_pop,genres
3RdwzKONoESyhRx4c2FEKA,10,unknown
0,artist_pop,genres
03MVmfitJTVJIxYmObhQn9,52,dutch_edm dutch_house edm electro_house pop_dance progressive_electro_house progressive_house
0,artist_pop,genres
1r38C6nsC5srBtvXRLWRmg,38,funk_metal rap_rock
0,artist_pop,genres
5ACBALsFxT5Ab3gVe8yyPs,36,british_alternative_rock
0,artist_pop,genres
08I5arPdBfbrzaLTdipFSy,28,unknown
0,artist_pop,genres
0iDBD558yJl5IfRXg9Yfwt,34,electronic_trap moombahton
0,artist_pop,genres
2oZVtrCwHyCZlIWAwy3VBn,29,electronic_trap filthstep gaming_dubstep
0,artist_pop,genres
1bTozP3jBtV8kxyHOnWXKQ,34,filthstep
0,artist_pop,genres
65zzsBQSkq6nVS0U4YbnZW,9,unknown
0,artist_pop,genres
2kw8olPmGrNbVcYS2x3dtk,0,unknown
0,artist_pop,genres
4OmzTj77F9m60Bnp3aTgqr,21,unknown
0,artist_pop,genres
1Wt63OMKtv6v2ivHuQLm2C,58,belgian_edm classic_hardstyle euphoric_hardstyle jumpstyle
0,artist_pop,genres
3abr6HbbzRaagDLbTRvIeK,12,unknown
0,artist_pop,genres
7fWHxqQznKDOJeJofEjDcn,24,unknown
0,artist_pop,genres
02Hsbhcb7DYeu7T8hJElDm,10,unknown
0,artist_pop,genres
2KLC76vyeN2auUiLP33RZ9,13,unknown
0,artist_pop,genres
2PiTQ6K1uu6mW0RbtUxrA1,22,chinese_hip_hop
0,artist_pop,genres
09oaMVDX7SvWk8QABNV8XC,0,unknown
0,artist_pop,genres
06ZovViW0M37qCp8uTluKv,23,unknown
0,artist_pop,genres
4OiMbTr2kjcGbvb2LNauxT,39,grime
0,artist_pop,genres
7Ih0bgTgvpMoDz4lVojr2q,5,unknown
0,artist_pop,genres
1KAvgimTLG9YZew4b9B4bG,28,bass_trap electronic_trap
0,artist_pop,genres
7kvrW0kOFUXBcsop5EK8uJ,9,sky_room
0,artist_pop,genres
40tbKDTMQzPPPiL8j16FI0,10,unknown
0,artist_pop,genres
3YP7MBWoSfkTwq0pOMj651,51,russelater
0,artist_pop,genres
1mbrymIC9Lv6xFAeNvd1QD,0,unknown
0,artist_pop,genres
1E7kD5wnDgBGtEFvUL5UWv,36,gaming_edm
0,artist_pop,genres
4bQns2oAu4mwPsk3bmm7Jl,21,neon_pop_punk
0,artist_pop,genres
0ydZ40cufQqm2BqSw80PRP,18,alternative_pop_rock neon_pop_punk pop_emo
0,artist_pop,genres
6hALa9u5I9KY2PLC2rzsLE,21,neon_pop_punk
0,artist_pop,genres
6UG577caeaVBmMU2WbWZdR,24,neon_pop_punk pop_emo
0,artist_pop,genres
24WD4syZasIzg6XVENc0FD,18,alternative_pop_rock electropowerpop neon_pop_punk
0,artist_pop,genres
7B0uXJvJUTwwbeSToeZeJ4,44,uk_alternative_pop
0,artist_pop,genres
7fh7bwX9qV60tLxxsp9bTe,43,dream_pop fourth_world uk_post-punk
0,artist_pop,genres
7JVHovwTMQO1ftVZt6EmJZ,16,jump_up
0,artist_pop,genres
382aCtCMEd2Rg2DmcU9xw9,35,baroque_pop bubblegum_pop classic_garage_rock freakbeat merseybeat psychedelic_rock
0,artist_pop,genres
6Xx9cKHmjjY5xxpn61uRZn,7,unknown
0,artist_pop,genres
6k3YMXJ1MJLgUEAlSPC6hA,51,chicago_soul rhythm_and_blues soul
0,artist_pop,genres
0UMefLRPkXNY8Ni419WOxn,3,unknown
0,artist_pop,genres
7dedWAqd0IKTdCiqiadUrV,49,british_invasion
0,artist_pop,genres
75dqW38mCNfvNv9G3nqIE5,31,indie_surf socal_indie
0,artist_pop,genres
2joJCoCL4EmiVqic3vZn7n,42,french_psychedelic
0,artist_pop,genres
7mv15aFhJmcqNEGeiYWWbt,32,ye_ye
0,artist_pop,genres
2Tfo5n4B74gg8c3n8hjDf1,14,la_indie twee_pop
0,artist_pop,genres
35iTyTjBjpcGsXWRui2ZvX,25,oakland_indie
0,artist_pop,genres
4sGXRKVt3jXcqjUCRuK67C,39,indie_garage_rock popgaze
0,artist_pop,genres
3zsjvhvKAuD6GY7i1R5zER,26,noise_pop
0,artist_pop,genres
3XZI4PSR0DBWeBiJzquXif,22,garage_pop indie_garage_rock
0,artist_pop,genres
6A5Ns1SpGWTt8SzXPwiqVE,44,bay_area_indie indie_garage_rock oakland_indie power-pop_punk
0,artist_pop,genres
58LqhH1NXIvBjIG7SLAZHX,9,traditional_blues vintage_swing
0,artist_pop,genres
4IELX7NrLBXuw8f51cUZuM,32,kansas_indie lawrence_ks_indie
0,artist_pop,genres
1G0lBcVlNP47XCd42Mm0vo,3,unknown
0,artist_pop,genres
087QKBOluzC4HVslywRNxC,36,unknown
0,artist_pop,genres
1iwTLEeVSDXJxCY9pg0UZz,47,australian_underground_hip_hop
0,artist_pop,genres
5v6ggpV1GzEqAbnFxgnpvF,19,unknown
0,artist_pop,genres
4l43uAIHyF5VzgonMKVkg7,54,indie_pop_rap
0,artist_pop,genres
7JjM4ZFJffM5vti5m241ye,35,christian_hip_hop christian_pop christian_trap
0,artist_pop,genres
2rexhkVQtyLPp2cSvmy2rh,35,rhode_island_rap
0,artist_pop,genres
0S8NV7XoWi7arXWSRqI3dS,47,unknown
0,artist_pop,genres
1kKpfwgvOx7pxAz56AD4jE,25,military_rap
